Timestamp,Usia,Gender,Lokasi Pengunjung,Apakah Anda pengguna sepatu Futsal merek Ortuseight?,Apa pertimbangan Anda ketika ingin menggunakan sepatu Futsal Ortuseight? (boleh memilih lebih dari satu jawaban),Column1,Column2,Column3,question_id + no,Answer,question,Respondents,Same Answer
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP4,5,Ortuseight futsal shoes are a strong product,101,37
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP5,5,Ortuseight futsal shoes have additional interesting features,101,31
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP6,5,Ortuseight futsal shoes are durable products,101,33
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP7,5,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,32
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP8,5,Ortuseight futsal shoes are manufactured to national standards,101,43
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP9,5,Ortuseight futsal shoes have good grip,101,38
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP10,5,Ortuseight futsal shoes are easy to maintain,101,42
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP11,5,Ortuseight futsal shoes can be repaired,101,26
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP12,5,Ortuseight futsal shoes have an attractive design appearance,101,47
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP13,5,Ortuseight futsal shoes have an interesting color combination,101,50
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP14,5,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,34
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP15,5,Ortuseight futsal shoes have a unique shape that is different in each product line,101,36
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM1,5,Ortuesight futsal shoes have an attractive physical shape,101,43
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM2,5,Ortuseight futsal shoes have a variety of product lines,101,40
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM3,5,Ortuseight futsal shoes are different from other brands,101,37
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM4,5,Ortuseight futsal shoe brand is easy to pronounce,101,35
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM5,5,Ortuseight futsal shoes are easy for consumers to remember,101,42
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB1,5,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,40
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB2,4,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,44
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB3,4,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,47
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB4,5,I choose to buy Ortuseight futsal shoes,101,38
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB5,5,I am satisfied using Ortuseight futsal shoes and will repurchase,101,42
2021-12-07 21.38.31,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,5,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,45
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,H1,4,The price offered by Ortuseight futsal shoes is affordable,101,46
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,H2,4,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,52
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,H3,4,The price offered by Ortuseight futsal shoes can compete with other brands,101,38
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,H4,4,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,45
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP1,4,Ortuseight futsal shoes are comfortable to use,101,46
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP2,4,Ortuseight futsal shoes are easy to use,101,43
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP3,5,Ortuseight futsal shoes have a light weight,101,53
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP4,4,Ortuseight futsal shoes are a strong product,101,45
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP5,3,Ortuseight futsal shoes have additional interesting features,101,29
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP6,3,Ortuseight futsal shoes are durable products,101,24
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP7,3,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,24
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP8,4,Ortuseight futsal shoes are manufactured to national standards,101,50
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP9,4,Ortuseight futsal shoes have good grip,101,51
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP10,4,Ortuseight futsal shoes are easy to maintain,101,39
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP11,3,Ortuseight futsal shoes can be repaired,101,38
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP12,4,Ortuseight futsal shoes have an attractive design appearance,101,43
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP13,4,Ortuseight futsal shoes have an interesting color combination,101,37
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP14,3,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,24
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KP15,3,Ortuseight futsal shoes have a unique shape that is different in each product line,101,22
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,CM1,4,Ortuesight futsal shoes have an attractive physical shape,101,45
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,CM2,4,Ortuseight futsal shoes have a variety of product lines,101,52
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,CM3,3,Ortuseight futsal shoes are different from other brands,101,17
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,CM4,4,Ortuseight futsal shoe brand is easy to pronounce,101,35
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,CM5,4,Ortuseight futsal shoes are easy for consumers to remember,101,39
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB1,4,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,45
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB2,4,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,44
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB3,4,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,47
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB4,4,I choose to buy Ortuseight futsal shoes,101,48
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB5,4,I am satisfied using Ortuseight futsal shoes and will repurchase,101,41
2021-12-07 21.40.04,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Citra Merek yang positif di masyarakat,,,,KPB6,4,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,39
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H1,5,The price offered by Ortuseight futsal shoes is affordable,101,48
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H2,5,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,43
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H3,5,The price offered by Ortuseight futsal shoes can compete with other brands,101,48
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H4,5,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,48
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP1,5,Ortuseight futsal shoes are comfortable to use,101,48
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP2,5,Ortuseight futsal shoes are easy to use,101,50
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP3,5,Ortuseight futsal shoes have a light weight,101,53
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP4,5,Ortuseight futsal shoes are a strong product,101,37
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP5,5,Ortuseight futsal shoes have additional interesting features,101,31
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP6,4,Ortuseight futsal shoes are durable products,101,44
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP7,4,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,44
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP8,4,Ortuseight futsal shoes are manufactured to national standards,101,50
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP9,5,Ortuseight futsal shoes have good grip,101,38
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP10,4,Ortuseight futsal shoes are easy to maintain,101,39
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP11,4,Ortuseight futsal shoes can be repaired,101,32
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP12,4,Ortuseight futsal shoes have an attractive design appearance,101,43
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP13,5,Ortuseight futsal shoes have an interesting color combination,101,50
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP14,5,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,34
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP15,5,Ortuseight futsal shoes have a unique shape that is different in each product line,101,36
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM1,4,Ortuesight futsal shoes have an attractive physical shape,101,45
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM2,4,Ortuseight futsal shoes have a variety of product lines,101,52
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM3,4,Ortuseight futsal shoes are different from other brands,101,42
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM4,4,Ortuseight futsal shoe brand is easy to pronounce,101,35
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM5,4,Ortuseight futsal shoes are easy for consumers to remember,101,39
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB1,4,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,45
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB2,4,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,44
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB3,4,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,47
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB4,5,I choose to buy Ortuseight futsal shoes,101,38
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB5,5,I am satisfied using Ortuseight futsal shoes and will repurchase,101,42
2021-12-07 21.41.52,26-35 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,4,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,39
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,H1,5,The price offered by Ortuseight futsal shoes is affordable,101,48
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,H2,5,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,43
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,H3,5,The price offered by Ortuseight futsal shoes can compete with other brands,101,48
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,H4,5,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,48
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP1,5,Ortuseight futsal shoes are comfortable to use,101,48
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP2,5,Ortuseight futsal shoes are easy to use,101,50
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP3,5,Ortuseight futsal shoes have a light weight,101,53
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP4,5,Ortuseight futsal shoes are a strong product,101,37
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP5,5,Ortuseight futsal shoes have additional interesting features,101,31
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP6,5,Ortuseight futsal shoes are durable products,101,33
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP7,5,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,32
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP8,5,Ortuseight futsal shoes are manufactured to national standards,101,43
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP9,5,Ortuseight futsal shoes have good grip,101,38
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP10,5,Ortuseight futsal shoes are easy to maintain,101,42
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP11,5,Ortuseight futsal shoes can be repaired,101,26
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP12,5,Ortuseight futsal shoes have an attractive design appearance,101,47
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP13,5,Ortuseight futsal shoes have an interesting color combination,101,50
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP14,4,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,37
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KP15,5,Ortuseight futsal shoes have a unique shape that is different in each product line,101,36
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,CM1,5,Ortuesight futsal shoes have an attractive physical shape,101,43
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,CM2,5,Ortuseight futsal shoes have a variety of product lines,101,40
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,CM3,4,Ortuseight futsal shoes are different from other brands,101,42
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,CM4,3,Ortuseight futsal shoe brand is easy to pronounce,101,23
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,CM5,2,Ortuseight futsal shoes are easy for consumers to remember,101,2
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB1,3,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,16
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB2,1,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,2
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB3,3,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,16
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB4,3,I choose to buy Ortuseight futsal shoes,101,15
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB5,4,I am satisfied using Ortuseight futsal shoes and will repurchase,101,41
2021-12-07 22.49.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,,,,KPB6,4,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,39
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H1,4,The price offered by Ortuseight futsal shoes is affordable,101,46
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H2,4,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,52
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H3,3,The price offered by Ortuseight futsal shoes can compete with other brands,101,14
